user_id,product_id,billing_region,shipping_region,payment_type,device_type,browser,order_amount,order_date,num_failed_payments,is_cod,account_age_days,num_prev_orders,loyalty_score,ip_address_risk_score,device_trust_score,device_change_count,is_fraud
U10202,P6888,Lucknow,Lucknow,Debit Card,Mobile,Edge,2160.66,2024-02-08,0,No,247,51,0.03,0.3557589428194301,0.37,3,No
U10202,P5948,Lucknow,Lucknow,Debit Card,Mobile,Safari,261.07,2024-05-17,3,Yes,247,51,0.03,0.2973309725788879,0.26,3,Yes
U10202,P5995,Lucknow,Lucknow,Debit Card,Mobile,Firefox,1982.73,2025-03-25,1,Yes,247,51,0.03,0.3682725972562356,0.33,3,No
U10202,P5679,Lucknow,Lucknow,Credit Card,Tablet,Chrome,6868.3,2025-09-18,1,No,247,51,0.03,0.32756898475264923,0.33,3,No
U10203,P6406,Lucknow,Lucknow,Debit Card,Mobile,Chrome,6529.12,2024-04-28,2,No,503,37,0.06,0.31903880492847314,0.25,2,Yes
U10203,P6801,Lucknow,Lucknow,COD,Mobile,Chrome,393.1,2024-02-14,0,No,503,37,0.06,0.2944887893643199,0.31,2,No
U10203,P5714,Lucknow,Lucknow,COD,Mobile,Chrome,3901.9,2025-01-29,0,No,503,37,0.06,0.2987694593014229,0.31,2,No
U10203,P5444,Lucknow,Lucknow,Debit Card,Tablet,Edge,327.68,2025-08-13,0,Yes,503,37,0.06,0.3165391283048527,0.31,2,No
U10204,P6657,Pune,Pune,Wallet,Mobile,Firefox,1081.28,2024-05-29,1,Yes,461,96,0.36,0.09023100980360352,0.9,1,No
U10204,P5190,Pune,Pune,Wallet,Mobile,Safari,1259.4,2024-01-21,1,No,461,96,0.36,0.15562807962985206,0.9,1,No
U10204,P5580,Pune,Pune,UPI,Mobile,Edge,1216.9,2024-01-22,1,No,461,96,0.36,0.1439788898644454,0.9,1,No
U10205,P6929,Hyderabad,Hyderabad,Wallet,Mobile,Chrome,501.34,2024-03-07,0,Yes,370,87,0.09,0.1798997490648599,0.67,1,No
U10205,P5584,Hyderabad,Hyderabad,COD,Mobile,Edge,8301.24,2024-06-25,1,No,370,87,0.09,0.0680051027157281,0.6,1,Yes
U10206,P5978,Mumbai,Mumbai,Credit Card,Mobile,Safari,3129.62,2024-02-16,2,No,580,78,0.29,0.09636293662314757,0.65,1,Yes
U10206,P6268,Mumbai,Bangalore,Wallet,Mobile,Edge,2391.07,2024-05-12,2,No,580,78,0.29,0.17439521834265861,0.65,1,Yes
U10207,P6242,Bangalore,Bangalore,Credit Card,Mobile,Chrome,475.5,2025-05-13,0,Yes,1665,29,0.06,0.0959691847369593,0.25,1,Yes
U10207,P6091,Bangalore,Bangalore,UPI,Mobile,Chrome,1857.89,2024-02-18,0,Yes,1665,29,0.06,0.11294203540634573,0.25,1,Yes
U10208,P6265,Chennai,Pune,Credit Card,Mobile,Chrome,2748.2,2025-06-17,1,No,1342,50,0.25,0.12412899612996073,0.52,2,No
U10208,P6271,Chennai,Jaipur,Credit Card,Mobile,Chrome,4976.54,2024-03-21,3,No,1342,50,0.25,0.10710164539063217,0.41,2,Yes
U10208,P6597,Chennai,Chennai,UPI,Tablet,Chrome,6988.37,2024-01-10,3,No,1342,50,0.25,0.19162900356468898,0.41,2,Yes
U10208,P5017,Chennai,Chennai,Debit Card,Mobile,Edge,212.46,2024-03-07,2,Yes,1342,50,0.25,0.14200575848640928,0.47,2,Yes
U10209,P5100,Kolkata,Kolkata,Credit Card,Mobile,Chrome,1771.31,2024-04-24,0,No,1307,80,0.17,0.2857052966172908,0.7,1,No
U10209,P5074,Kolkata,Kolkata,COD,Mobile,Edge,374.86,2024-10-18,0,No,1307,80,0.17,0.2192314328719399,0.7,1,No
U10209,P5959,Kolkata,Lucknow,Credit Card,Mobile,Chrome,449.73,2024-08-19,1,No,1307,80,0.17,0.20562636111056337,0.63,1,No
U10209,P6233,Kolkata,Kolkata,Wallet,Mobile,Edge,3968.93,2025-01-30,2,No,1307,80,0.17,0.13666738814067536,0.56,1,Yes
U10209,P6346,Kolkata,Kolkata,Wallet,Mobile,Safari,3803.36,2024-10-29,0,No,1307,80,0.17,0.3123773270157235,0.7,1,No
U10209,P6697,Kolkata,Kolkata,Wallet,Mobile,Safari,2308.91,2025-06-09,0,No,1307,80,0.17,0.2848775224438966,0.7,1,No
U10209,P6216,Kolkata,Kolkata,Wallet,Mobile,Firefox,2605.41,2024-09-16,2,No,1307,80,0.17,0.17521512738327985,0.56,1,Yes
U10209,P6120,Kolkata,Kolkata,UPI,Mobile,Chrome,1064.85,2025-09-20,0,Yes,1307,80,0.17,0.15012718229186164,0.7,1,No
U10210,P5816,Lucknow,Lucknow,Wallet,Mobile,Edge,10226.47,2024-12-12,1,No,1787,4,0.03,0.27014616691377225,0.05,2,Yes
U10210,P5519,Lucknow,Lucknow,COD,Desktop,Edge,1052.73,2024-04-15,3,No,1787,4,0.03,0.34736605198515497,0.04,2,Yes
U10210,P5082,Lucknow,Lucknow,COD,Mobile,Firefox,1141.75,2025-04-07,1,No,1787,4,0.03,0.27364579781693055,0.05,2,No
U10211,P6618,Chennai,Jaipur,Wallet,Mobile,Firefox,5609.34,2024-12-08,0,No,386,28,0.12,0.16964416917512445,0.31,1,No
U10211,P5001,Chennai,Chennai,Wallet,Mobile,Firefox,325.76,2024-12-13,0,Yes,386,28,0.12,0.22952931226570367,0.31,1,No
U10212,P6279,Chennai,Chennai,COD,Desktop,Chrome,3150.49,2024-06-09,0,No,52,3,0.47,0.13058659445887005,0.49,2,Yes
U10212,P5139,Chennai,Chennai,Credit Card,Mobile,Safari,4378.73,2025-01-09,0,No,52,3,0.47,0.14589418320313227,0.49,2,Yes
U10212,P6162,Chennai,Chennai,Wallet,Mobile,Safari,928.15,2024-10-14,0,No,52,3,0.47,0.190979287867067,0.49,2,Yes
U10212,P5984,Chennai,Chennai,Credit Card,Mobile,Firefox,1758.26,2024-08-13,1,No,52,3,0.47,0.1659904016280852,0.44,2,Yes
U10212,P6734,Chennai,Chennai,Credit Card,Desktop,Safari,1564.36,2025-02-22,4,Yes,52,3,0.47,0.1361403526375553,0.29,2,Yes
U10212,P5604,Chennai,Chennai,Wallet,Mobile,Safari,5978.25,2025-07-14,0,No,52,3,0.47,0.21536247386645044,0.49,2,Yes
U10212,P6449,Chennai,Chennai,UPI,Mobile,Safari,1700.67,2025-04-04,1,No,52,3,0.47,0.2058918721492529,0.44,2,Yes
U10212,P6143,Chennai,Chennai,Debit Card,Mobile,Chrome,1316.18,2025-06-30,1,No,52,3,0.47,0.22160886953592057,0.44,2,Yes
U10213,P5581,Delhi,Delhi,Debit Card,Mobile,Firefox,2144.2,2024-02-08,0,Yes,1815,9,0.1,0.1923348899614374,0.16,1,Yes
U10213,P5034,Delhi,Delhi,Wallet,Mobile,Firefox,2282.76,2024-10-25,0,No,1815,9,0.1,0.1119556334462465,0.16,1,No
U10214,P6751,Hyderabad,Hyderabad,UPI,Mobile,Safari,1341.9,2025-04-25,2,No,551,55,0.27,0.1205377329311637,0.51,1,Yes
U10214,P5702,Hyderabad,Hyderabad,Debit Card,Mobile,Edge,2795.56,2024-08-29,1,No,551,55,0.27,0.06141012321453186,0.57,1,No
U10215,P5780,Kolkata,Kolkata,Credit Card,Mobile,Chrome,546.38,2025-01-01,1,No,1811,16,0.47,0.14865378271287294,0.52,2,No
U10215,P5020,Kolkata,Mumbai,Wallet,Desktop,Edge,1560.73,2024-11-10,1,No,1811,16,0.47,0.2362643229838725,0.52,2,No
U10215,P6236,Kolkata,Kolkata,Debit Card,Mobile,Firefox,424.38,2024-11-27,5,No,1811,16,0.47,0.25508813739579933,0.29,2,Yes
U10215,P6147,Kolkata,Kolkata,Credit Card,Mobile,Edge,796.15,2024-10-23,0,No,1811,16,0.47,0.32991388338745564,0.58,2,No
U10215,P5912,Kolkata,Kolkata,Debit Card,Mobile,Edge,993.92,2024-10-02,0,No,1811,16,0.47,0.18971977212221466,0.58,2,No
U10215,P5567,Kolkata,Mumbai,Wallet,Mobile,Safari,2311.96,2025-07-21,2,Yes,1811,16,0.47,0.2838526502292235,0.46,2,Yes
U10215,P5950,Kolkata,Pune,Wallet,Mobile,Firefox,1088.58,2024-09-14,2,No,1811,16,0.47,0.17005413196940128,0.46,2,Yes
U10216,P5891,Bangalore,Bangalore,Debit Card,Mobile,Safari,1778.8,2024-09-05,0,Yes,1890,73,0.39,0.16350558369930634,0.88,3,No
U10216,P6358,Bangalore,Bangalore,Wallet,Desktop,Chrome,4135.71,2024-04-20,1,No,1890,73,0.39,0.06496770849110262,0.79,3,No
U10216,P5708,Bangalore,Bangalore,COD,Mobile,Firefox,1493.87,2024-12-26,0,No,1890,73,0.39,0.08325843814121212,0.88,3,No
U10216,P6236,Bangalore,Lucknow,COD,Mobile,Firefox,1212.69,2024-11-30,1,No,1890,73,0.39,0.08389904250684707,0.79,3,No
U10216,P6677,Bangalore,Bangalore,COD,Desktop,Chrome,404.88,2025-06-20,2,Yes,1890,73,0.39,0.13794794472962676,0.7,3,Yes
U10216,P6706,Bangalore,Bangalore,COD,Tablet,Safari,5135.55,2025-07-19,1,Yes,1890,73,0.39,0.027476329527239426,0.79,3,No
U10216,P5698,Bangalore,Bangalore,UPI,Desktop,Safari,2736.07,2024-10-12,3,No,1890,73,0.39,0.09112974078163244,0.61,3,Yes
U10216,P5915,Bangalore,Bangalore,UPI,Desktop,Edge,5971.93,2025-08-06,0,No,1890,73,0.39,0.06793428123814019,0.88,3,No
U10217,P5767,Jaipur,Lucknow,Debit Card,Mobile,Chrome,1352.4,2024-05-16,0,No,1153,16,0.61,0.3899023925126389,0.72,2,No
U10217,P5691,Jaipur,Jaipur,UPI,Desktop,Firefox,4520.87,2025-08-06,0,Yes,1153,16,0.61,0.225751082238664,0.72,2,No
U10217,P6510,Jaipur,Jaipur,Wallet,Mobile,Firefox,1426.17,2024-01-03,1,Yes,1153,16,0.61,0.1508967955951888,0.64,2,No
U10217,P6067,Jaipur,Jaipur,Wallet,Desktop,Edge,538.28,2024-01-27,1,No,1153,16,0.61,0.36472976935169793,0.64,2,No
U10217,P6014,Jaipur,Lucknow,COD,Mobile,Chrome,464.78,2025-03-19,3,No,1153,16,0.61,0.30456695525568234,0.5,2,Yes
U10217,P5723,Jaipur,Jaipur,Credit Card,Mobile,Chrome,7260.19,2024-08-17,0,Yes,1153,16,0.61,0.24063125572087984,0.72,2,Yes
U10217,P5793,Jaipur,Jaipur,Wallet,Mobile,Safari,273.21,2024-08-10,0,No,1153,16,0.61,0.2783894815982768,0.72,2,No
U10217,P5920,Jaipur,Jaipur,COD,Mobile,Chrome,1527.13,2024-10-03,1,No,1153,16,0.61,0.23995030213174645,0.64,2,No
U10218,P6699,Delhi,Delhi,COD,Mobile,Firefox,3155.49,2024-05-25,1,Yes,831,83,0.37,0.10215011322983124,0.83,1,No
U10218,P5736,Delhi,Hyderabad,UPI,Mobile,Edge,6649.7,2025-09-28,1,No,831,83,0.37,0.19178627080562047,0.83,1,No
U10218,P5693,Delhi,Delhi,COD,Mobile,Chrome,6912.65,2024-01-31,0,No,831,83,0.37,0.191428236926096,0.92,1,No
U10219,P6352,Chennai,Kolkata,Wallet,Desktop,Edge,2385.89,2024-04-19,0,Yes,1233,87,0.25,0.19696735056932613,0.83,1,Yes
U10219,P6558,Chennai,Chennai,Credit Card,Desktop,Edge,905.33,2024-05-02,2,Yes,1233,87,0.25,0.1313502253115023,0.66,1,Yes
U10219,P5585,Chennai,Chennai,Wallet,Desktop,Safari,802.0,2024-08-15,1,No,1233,87,0.25,0.1412636433146216,0.75,1,No
U10220,P5254,Chennai,Chennai,UPI,Desktop,Chrome,4718.95,2024-03-14,1,No,1276,68,0.36,0.16117167571999563,0.73,2,No
U10220,P6327,Chennai,Chennai,UPI,Mobile,Edge,5439.48,2025-08-04,0,No,1276,68,0.36,0.13095764766898021,0.81,2,No
U10220,P5204,Chennai,Chennai,UPI,Mobile,Edge,2910.96,2024-12-11,1,Yes,1276,68,0.36,0.23683815439523648,0.73,2,No
U10220,P6495,Chennai,Chennai,Debit Card,Mobile,Edge,421.19,2024-12-20,5,No,1276,68,0.36,0.2224561301200364,0.41,2,Yes
U10220,P6947,Chennai,Chennai,Debit Card,Desktop,Chrome,673.84,2024-08-22,0,No,1276,68,0.36,0.15420575511319506,0.81,2,No
U10220,P6631,Chennai,Chennai,Debit Card,Mobile,Edge,2385.0,2024-11-30,1,No,1276,68,0.36,0.2067291814449369,0.73,2,No
U10220,P5733,Chennai,Chennai,COD,Mobile,Edge,4621.28,2024-06-13,3,No,1276,68,0.36,0.11808565325073134,0.57,2,Yes
U10220,P5738,Chennai,Chennai,Wallet,Desktop,Chrome,1620.06,2024-05-06,0,No,1276,68,0.36,0.15693240087067534,0.81,2,No
U10221,P5837,Guwahati,Guwahati,UPI,Mobile,Safari,2562.4,2024-08-21,0,No,1959,33,0.61,0.42317890097578265,0.83,1,No
U10221,P5257,Guwahati,Guwahati,COD,Mobile,Edge,777.75,2024-01-21,0,Yes,1959,33,0.61,0.38229371054176253,0.83,1,No
U10221,P5775,Guwahati,Guwahati,Credit Card,Mobile,Safari,292.32,2025-03-28,2,Yes,1959,33,0.61,0.3644541093090748,0.66,1,Yes
U10221,P5186,Guwahati,Guwahati,Credit Card,Mobile,Chrome,7813.39,2025-09-04,2,No,1959,33,0.61,0.3320726182942985,0.66,1,Yes
U10222,P5676,Kolkata,Kolkata,COD,Mobile,Safari,876.5,2025-06-26,0,No,791,5,0.13,0.24790310845927233,0.16,1,No
U10222,P6910,Kolkata,Bangalore,Wallet,Mobile,Firefox,206.33,2025-01-28,0,No,791,5,0.13,0.17658059505682594,0.16,1,Yes
U10222,P6588,Kolkata,Kolkata,Wallet,Mobile,Safari,800.4,2024-11-01,0,No,791,5,0.13,0.23383063364784476,0.16,1,No
U10222,P6180,Kolkata,Kolkata,COD,Mobile,Edge,493.44,2024-03-07,0,Yes,791,5,0.13,0.26880155308500986,0.16,1,Yes
U10222,P5708,Kolkata,Pune,Debit Card,Mobile,Firefox,1479.55,2025-08-07,0,Yes,791,5,0.13,0.24867893078590841,0.16,1,Yes
U10222,P6121,Kolkata,Kolkata,COD,Mobile,Edge,1693.35,2024-01-30,0,No,791,5,0.13,0.24867926076714014,0.16,1,No
U10222,P6682,Kolkata,Kolkata,UPI,Mobile,Chrome,2974.71,2025-05-17,0,Yes,791,5,0.13,0.21728016336246378,0.16,1,Yes
U10223,P5247,Kolkata,Pune,COD,Desktop,Chrome,9191.06,2024-01-31,1,No,1712,52,0.13,0.20461262066210603,0.43,2,Yes
U10223,P6100,Kolkata,Kolkata,UPI,Mobile,Chrome,359.46,2024-07-30,1,No,1712,52,0.13,0.2000387385596868,0.43,2,No
U10223,P5273,Kolkata,Kolkata,Credit Card,Desktop,Chrome,1101.45,2025-01-20,0,No,1712,52,0.13,0.23740599320672165,0.48,2,No
U10223,P5311,Kolkata,Hyderabad,UPI,Mobile,Chrome,1237.14,2025-04-02,0,No,1712,52,0.13,0.28671217916430414,0.48,2,No
U10223,P6829,Kolkata,Kolkata,UPI,Desktop,Safari,1868.77,2024-01-21,1,No,1712,52,0.13,0.2070733152128909,0.43,2,No
U10223,P5602,Kolkata,Kolkata,COD,Desktop,Safari,5127.61,2025-09-24,0,No,1712,52,0.13,0.25203805808674595,0.48,2,No
U10223,P5550,Kolkata,Kolkata,UPI,Desktop,Firefox,5720.59,2025-09-10,3,No,1712,52,0.13,0.2507739680287191,0.33,2,Yes
U10224,P5659,Guwahati,Guwahati,Debit Card,Mobile,Edge,5317.74,2025-07-11,0,No,471,65,0.25,0.3965064957972551,0.68,3,No
U10224,P6592,Guwahati,Delhi,Wallet,Mobile,Edge,534.69,2024-12-07,0,No,471,65,0.25,0.35066909548934183,0.68,3,No
U10224,P6580,Guwahati,Guwahati,Wallet,Desktop,Edge,345.7,2024-04-11,0,Yes,471,65,0.25,0.27560753108842667,0.68,3,No
U10224,P6504,Guwahati,Guwahati,UPI,Mobile,Safari,1127.74,2024-08-17,1,No,471,65,0.25,0.45624386227400915,0.62,3,No
U10224,P6871,Guwahati,Guwahati,Debit Card,Mobile,Safari,1064.44,2024-12-26,1,No,471,65,0.25,0.39858453631190716,0.62,3,No
U10224,P5177,Guwahati,Delhi,UPI,Tablet,Firefox,270.05,2025-09-14,1,Yes,471,65,0.25,0.3741595460474155,0.62,3,Yes
U10224,P6137,Guwahati,Guwahati,Credit Card,Mobile,Edge,6716.47,2024-05-10,1,No,471,65,0.25,0.32122515978422705,0.62,3,No
U10225,P6465,Kolkata,Pune,Credit Card,Mobile,Firefox,671.04,2024-07-12,0,No,1661,76,0.35,0.23405350135249878,0.86,2,No
U10225,P6688,Kolkata,Kolkata,Credit Card,Mobile,Safari,1130.08,2024-01-19,2,Yes,1661,76,0.35,0.17888060810627687,0.69,2,Yes
U10225,P5250,Kolkata,Mumbai,UPI,Desktop,Safari,11673.58,2025-01-10,1,No,1661,76,0.35,0.23331333693891199,0.77,2,Yes
U10225,P5275,Kolkata,Kolkata,COD,Mobile,Chrome,5435.54,2025-09-24,4,No,1661,76,0.35,0.25878482498128713,0.51,2,Yes
U10225,P5276,Kolkata,Jaipur,Debit Card,Desktop,Firefox,1007.88,2025-09-13,0,No,1661,76,0.35,0.24873949547757768,0.86,2,No
U10225,P5885,Kolkata,Kolkata,Debit Card,Mobile,Firefox,208.79,2025-08-08,0,Yes,1661,76,0.35,0.33762784138133,0.86,2,No
U10225,P6057,Kolkata,Kolkata,Credit Card,Desktop,Chrome,1564.14,2024-05-25,0,Yes,1661,76,0.35,0.2835493367754215,0.86,2,No
U10226,P6198,Chennai,Chennai,Credit Card,Mobile,Safari,2761.91,2024-05-07,2,No,798,42,0.29,0.2286801344274161,0.46,1,Yes
U10226,P5551,Chennai,Chennai,UPI,Mobile,Firefox,6612.66,2024-02-29,1,Yes,798,42,0.29,0.20700828480582398,0.51,1,No
U10226,P6871,Chennai,Chennai,Credit Card,Mobile,Safari,2353.38,2024-09-27,1,Yes,798,42,0.29,0.18813194798800822,0.51,1,No
U10226,P6252,Chennai,Hyderabad,Credit Card,Mobile,Edge,1401.45,2025-03-09,1,No,798,42,0.29,0.20274067444409738,0.51,1,No
U10226,P6370,Chennai,Chennai,Wallet,Mobile,Safari,9874.08,2024-05-26,0,No,798,42,0.29,0.08079374623344285,0.57,1,Yes
U10227,P5732,Lucknow,Lucknow,Wallet,Mobile,Chrome,1080.68,2025-02-10,1,Yes,1045,74,0.08,0.2869815388928051,0.52,2,No
U10227,P6394,Lucknow,Lucknow,COD,Mobile,Edge,9485.33,2025-08-02,2,No,1045,74,0.08,0.23011153736502457,0.46,2,Yes
U10227,P5369,Lucknow,Lucknow,UPI,Desktop,Chrome,760.58,2024-03-17,2,No,1045,74,0.08,0.2410025964676216,0.46,2,Yes
U10227,P5612,Lucknow,Lucknow,Debit Card,Mobile,Chrome,2064.42,2024-05-21,0,No,1045,74,0.08,0.35968113927125883,0.57,2,No
U10227,P6332,Lucknow,Lucknow,Credit Card,Mobile,Safari,3086.8,2024-08-18,1,No,1045,74,0.08,0.2461729005712547,0.52,2,No
U10228,P6782,Mumbai,Kolkata,Debit Card,Mobile,Firefox,1453.2,2024-08-12,2,No,1378,22,0.24,0.08381716339650064,0.31,1,Yes
U10228,P5667,Mumbai,Mumbai,COD,Mobile,Firefox,1289.95,2025-05-24,1,No,1378,22,0.24,0.16947897945640886,0.35,1,No
U10228,P5394,Mumbai,Mumbai,Wallet,Mobile,Chrome,3443.33,2024-10-20,3,Yes,1378,22,0.24,0.14656604064030637,0.27,1,Yes
U10229,P6587,Chennai,Bangalore,Wallet,Desktop,Safari,694.69,2024-01-07,0,No,545,54,0.12,0.20231322259822984,0.48,2,No
U10229,P5478,Chennai,Kolkata,Debit Card,Mobile,Chrome,1159.74,2024-05-25,0,No,545,54,0.12,0.2677952677054684,0.48,2,No
U10229,P5718,Chennai,Chennai,UPI,Mobile,Chrome,4680.5,2024-02-13,2,No,545,54,0.12,0.20863793478085255,0.38,2,Yes
U10229,P6201,Chennai,Kolkata,COD,Mobile,Safari,317.55,2025-08-20,0,Yes,545,54,0.12,0.10246950454243246,0.48,2,Yes
U10229,P6551,Chennai,Lucknow,Wallet,Desktop,Chrome,7947.62,2024-08-31,2,Yes,545,54,0.12,0.2266448576622849,0.38,2,Yes
U10229,P6007,Chennai,Chennai,Credit Card,Mobile,Firefox,1258.58,2024-08-05,0,Yes,545,54,0.12,0.16900379751658698,0.48,2,No
U10229,P6328,Chennai,Pune,Debit Card,Mobile,Chrome,2672.71,2024-02-10,1,No,545,54,0.12,0.1883972613189983,0.43,2,No
U10230,P5085,Delhi,Delhi,Debit Card,Desktop,Edge,1865.53,2024-06-04,0,Yes,1069,79,0.35,0.11732947194704069,0.88,2,No
U10230,P6158,Delhi,Guwahati,UPI,Mobile,Safari,4030.23,2025-08-18,2,No,1069,79,0.35,0.22516257372637544,0.7,2,Yes
U10230,P5735,Delhi,Delhi,Credit Card,Mobile,Edge,593.63,2025-08-10,1,No,1069,79,0.35,0.13492626282570994,0.79,2,No
U10230,P5950,Delhi,Lucknow,Debit Card,Desktop,Firefox,2083.54,2024-08-18,0,Yes,1069,79,0.35,0.2267124672067643,0.88,2,Yes
U10230,P6551,Delhi,Delhi,UPI,Mobile,Safari,522.79,2024-03-16,0,No,1069,79,0.35,0.16385675976748343,0.88,2,No
U10231,P5964,Hyderabad,Bangalore,UPI,Mobile,Safari,7579.13,2024-07-03,0,Yes,821,94,0.22,0.1561082179328578,0.85,2,Yes
U10231,P6481,Hyderabad,Hyderabad,Wallet,Tablet,Safari,8167.1,2025-06-27,0,No,821,94,0.22,0.055247243729741186,0.85,2,Yes
U10231,P5724,Hyderabad,Hyderabad,UPI,Mobile,Chrome,1555.82,2024-12-11,3,No,821,94,0.22,0.04196158866516546,0.59,2,Yes
U10231,P5375,Hyderabad,Hyderabad,Debit Card,Mobile,Edge,2238.39,2025-01-18,2,Yes,821,94,0.22,0.09293058926464796,0.68,2,Yes
U10231,P6336,Hyderabad,Delhi,Debit Card,Mobile,Chrome,1178.35,2024-06-01,0,No,821,94,0.22,0.13331598508977652,0.85,2,No
U10232,P5124,Guwahati,Guwahati,UPI,Mobile,Chrome,4710.02,2024-09-09,2,No,365,74,0.33,0.29274210987267596,0.66,1,Yes
U10232,P5658,Guwahati,Guwahati,Debit Card,Mobile,Chrome,716.2,2024-02-14,1,Yes,365,74,0.33,0.36019153670263826,0.74,1,No
U10232,P6446,Guwahati,Guwahati,COD,Mobile,Safari,3060.61,2024-10-17,0,No,365,74,0.33,0.3937203094745195,0.82,1,No
U10232,P6425,Guwahati,Guwahati,COD,Mobile,Edge,1077.42,2024-04-15,0,No,365,74,0.33,0.28381969837836346,0.82,1,No
U10232,P6196,Guwahati,Jaipur,Credit Card,Mobile,Chrome,5799.73,2024-01-08,3,Yes,365,74,0.33,0.36026869982587845,0.58,1,Yes
U10232,P6845,Guwahati,Guwahati,Debit Card,Mobile,Safari,1633.04,2025-07-24,1,No,365,74,0.33,0.3769891983451839,0.74,1,No
U10232,P5540,Guwahati,Guwahati,UPI,Mobile,Firefox,251.38,2025-03-04,1,No,365,74,0.33,0.3403560558659381,0.74,1,No
U10233,P5514,Bangalore,Bangalore,COD,Mobile,Safari,1157.83,2025-07-01,1,No,1812,15,0.62,0.09587581193570682,0.65,2,No
U10233,P6329,Bangalore,Delhi,Debit Card,Desktop,Firefox,2613.75,2025-02-24,1,No,1812,15,0.62,0.029555223245620252,0.65,2,No
U10233,P5426,Bangalore,Bangalore,UPI,Desktop,Edge,638.01,2025-05-10,1,No,1812,15,0.62,0.12187279755211715,0.65,2,No
U10234,P5393,Jaipur,Jaipur,Credit Card,Desktop,Edge,3507.72,2025-06-14,0,No,287,7,0.34,0.2830606536033374,0.39,2,No
U10234,P6529,Jaipur,Jaipur,Wallet,Mobile,Firefox,1839.95,2024-09-06,0,Yes,287,7,0.34,0.2875333248847586,0.39,2,No
U10234,P6793,Jaipur,Jaipur,Debit Card,Mobile,Chrome,3849.42,2024-04-06,1,No,287,7,0.34,0.3832337325292379,0.35,2,No
U10234,P6851,Jaipur,Jaipur,COD,Desktop,Edge,385.3,2024-03-06,2,No,287,7,0.34,0.2696667211903652,0.31,2,Yes
U10235,P5975,Bangalore,Bangalore,Credit Card,Mobile,Edge,1411.11,2025-08-23,1,Yes,526,3,0.52,0.11613270265107156,0.49,2,No
U10235,P6669,Bangalore,Bangalore,Credit Card,Mobile,Safari,2038.17,2024-10-24,2,No,526,3,0.52,0.16440560719283775,0.43,2,Yes
U10235,P5949,Bangalore,Pune,COD,Desktop,Firefox,3715.55,2025-02-13,0,No,526,3,0.52,0.09758530224799279,0.54,2,No
U10235,P6655,Bangalore,Bangalore,COD,Mobile,Firefox,209.05,2025-08-04,0,No,526,3,0.52,0.06417113110319123,0.54,2,No
U10235,P6358,Bangalore,Bangalore,UPI,Mobile,Firefox,2065.21,2024-08-26,0,No,526,3,0.52,0.11991892096936982,0.54,2,No
U10236,P6127,Chennai,Chennai,UPI,Mobile,Edge,2375.44,2024-06-01,2,No,925,3,0.48,0.14574963426451232,0.4,2,Yes
U10236,P6608,Chennai,Chennai,Debit Card,Mobile,Firefox,1950.84,2024-08-25,0,No,925,3,0.48,0.2399670111145185,0.5,2,No
U10236,P5071,Chennai,Mumbai,UPI,Mobile,Firefox,10323.07,2024-11-24,2,Yes,925,3,0.48,0.20573596245277473,0.4,2,Yes
U10236,P6219,Chennai,Chennai,Debit Card,Desktop,Firefox,2908.55,2024-05-07,2,No,925,3,0.48,0.1369469332112443,0.4,2,Yes
U10236,P5283,Chennai,Chennai,Debit Card,Mobile,Safari,2870.79,2024-09-10,0,Yes,925,3,0.48,0.11764110198806438,0.5,2,No
U10236,P6759,Chennai,Chennai,UPI,Desktop,Chrome,1165.81,2024-08-04,0,No,925,3,0.48,0.18781743499502407,0.5,2,No
U10237,P6773,Delhi,Delhi,UPI,Tablet,Edge,6772.25,2025-06-05,0,Yes,189,55,0.09,0.2127749171902523,0.46,3,No
U10237,P6628,Delhi,Delhi,Wallet,Tablet,Chrome,5139.74,2024-03-29,1,No,189,55,0.09,0.13776250927859737,0.41,3,No
U10237,P6145,Delhi,Jaipur,UPI,Desktop,Safari,10559.83,2025-05-20,0,No,189,55,0.09,0.23928720239797824,0.46,3,Yes
U10237,P5082,Delhi,Delhi,UPI,Mobile,Chrome,338.19,2024-04-01,4,No,189,55,0.09,0.2332625281651271,0.27,3,Yes
U10238,P6945,Chennai,Chennai,Wallet,Mobile,Safari,4260.49,2025-04-12,1,No,1528,24,0.12,0.19707814069876436,0.25,1,No
U10238,P5075,Chennai,Chennai,Debit Card,Mobile,Edge,2497.47,2024-06-14,1,No,1528,24,0.12,0.21789039614547473,0.25,1,No
U10239,P6968,Hyderabad,Hyderabad,UPI,Mobile,Safari,275.58,2024-12-23,2,No,881,66,0.2,0.07051432110402905,0.51,2,Yes
U10239,P6705,Hyderabad,Hyderabad,Debit Card,Mobile,Safari,5623.67,2024-10-23,1,No,881,66,0.2,0.07342823549449368,0.58,2,No
U10239,P5132,Hyderabad,Hyderabad,Wallet,Mobile,Firefox,272.53,2025-04-27,3,Yes,881,66,0.2,0.10701354413044584,0.45,2,Yes
U10239,P6261,Hyderabad,Hyderabad,Credit Card,Mobile,Chrome,347.85,2024-05-22,1,Yes,881,66,0.2,0.08827787052840952,0.58,2,No
U10239,P5476,Hyderabad,Hyderabad,COD,Desktop,Safari,3077.9,2024-09-24,0,No,881,66,0.2,0.14510801260131628,0.64,2,No
U10240,P5214,Lucknow,Lucknow,Credit Card,Mobile,Safari,490.94,2025-09-03,1,Yes,1717,95,0.53,0.3402758208756103,1.0,1,No
