Loan_Amount,Interest_Rate,Tenure_Months,Credit_Score,Income,Employment_Type,Debt_to_Income_Ratio,Collateral_Value,Late_Payments,Missed_EMI_Count,Default,Risk_Score,Prob_Default
716326,11.01,36,614,174892,Self-Employed,1.06,828396,2,2,No,4.295245740228255,0.9865501438078712
699150,11.06,12,467,126576,Contractual,0.91,685388,1,1,Yes,5.529401023890785,0.996047320343532
1328805,14.85,60,638,175595,Salaried,0.65,1159606,1,0,No,3.6127326376035764,0.9737306697621484
168834,8.87,24,363,86088,Self-Employed,0.73,316790,3,2,Yes,6.411187110863302,0.9983596224255645
1192424,7.33,36,752,92525,Salaried,0.25,1916195,2,2,No,5.535442808250022,0.9960710360384349
1151497,10.26,24,582,28780,Salaried,1.13,1450328,1,0,Yes,14.480095899930506,0.9999994855134451
755086,9.45,36,635,21589,Salaried,0.49,1690263,2,2,Yes,13.251149034230396,0.9999982416783162
1749005,9.56,60,689,180884,Salaried,0.59,1105323,1,1,No,4.550095700375194,0.9895442839682626
1804236,8.8,48,824,108664,Contractual,0.84,45712,2,1,No,5.643808535178778,0.9964731199920085
334821,6.51,24,325,192011,Contractual,0.47,399489,3,0,Yes,6.018627841634073,0.9975728993749909
105609,6.21,72,782,197565,Self-Employed,0.38,333964,2,2,No,1.6748659555083139,0.8422235015538835
277897,17.85,72,891,119188,Salaried,0.79,125342,1,0,No,-0.6820243816491594,0.335809631455738
1024165,11.13,72,544,108326,Contractual,0.13,1664092,0,3,Yes,6.220841229252442,0.9980163700985993
1129600,10.61,24,757,55953,Salaried,0.89,336497,0,2,Yes,7.258345048522867,0.9992962230421553
1075715,14.16,36,388,80785,Contractual,0.67,487707,1,0,Yes,7.902732933094016,0.9996304049445754
1168889,8.62,84,394,34309,Salaried,0.77,92091,2,1,Yes,15.170503764804183,0.9999997420510197
1488533,17.4,60,751,69195,Salaried,0.8,1396634,2,2,Yes,7.513644049425537,0.9994547081979356
234078,15.44,12,727,40901,Self-Employed,0.68,1230478,2,0,No,2.3322449002876864,0.911512571922596
1456005,7.07,12,450,169648,Salaried,0.74,893150,1,0,Yes,6.481585172435474,0.9984709602917866
511243,11.01,36,813,177580,Salaried,0.85,410343,1,0,No,0.8561834102939521,0.7018626431036774
1212208,16.55,72,517,40464,Salaried,0.93,1294798,2,3,Yes,12.910140569395018,0.9999975271594362
1047639,17.34,48,321,31260,Salaried,0.9,214560,0,2,Yes,15.05911708253359,0.9999997116576568
301451,11.61,36,612,139997,Salaried,1.06,535827,1,1,No,3.0824802710058075,0.9561642607970212
53051,13.36,24,653,50440,Salaried,0.31,1750697,3,1,No,2.296196008458895,0.9085615036608296
1802683,8.0,48,505,110082,Salaried,0.54,1881227,0,1,Yes,8.312079286350174,0.999754527292795
1475412,17.89,60,674,120583,Salaried,1.14,932196,0,2,No,5.195863199345402,0.9944910836548433
1054646,8.78,36,750,71683,Self-Employed,0.54,1324054,1,1,No,5.498124608810086,0.9959222531767444
1710099,17.31,60,894,139206,Salaried,0.24,1994695,1,2,No,2.898899336235507,0.9477920003556735
1021525,13.8,84,478,187502,Contractual,0.68,1842911,0,1,Yes,4.876422566159295,0.9924334486929391
1820348,13.29,24,509,148059,Contractual,0.22,421743,2,0,Yes,6.478924209267927,0.9984668924013713
239407,12.15,48,632,171177,Salaried,0.32,933133,2,6,Yes,4.515077980686658,0.9891756959025616
499395,8.77,36,763,93484,Self-Employed,1.2,1563482,2,1,No,3.0217778086802727,0.9535483351040894
999597,8.12,60,423,159098,Self-Employed,0.7,1630872,0,2,Yes,6.558203664827129,0.9985835776964512
512894,8.65,48,309,83309,Unemployed,0.41,1525068,3,1,Yes,7.700124378318469,0.9995474340441733
1310386,8.24,48,311,60927,Salaried,1.19,1410038,0,1,Yes,12.031576181331758,0.9999940468027784
1007238,15.36,60,425,57946,Salaried,1.16,419924,2,2,Yes,9.848706795982467,0.9999471873393014
777975,10.2,36,671,141503,Self-Employed,0.58,1714796,3,0,No,3.421381991901232,0.9683661338198409
123523,6.69,72,436,156449,Self-Employed,0.39,1983518,4,0,Yes,4.775362491930277,0.9916355286283168
1859039,17.63,48,582,68592,Self-Employed,1.02,67300,2,0,Yes,10.149689701422906,0.9999609133190186
1193052,16.61,24,439,153419,Salaried,0.89,391407,2,1,Yes,6.214762110081976,0.9980042987873513
1332417,17.13,48,700,48776,Contractual,0.86,807274,1,1,Yes,9.211618500902082,0.9999001377047207
853451,17.94,60,248,149855,Unemployed,1.08,1239861,4,0,Yes,7.465553601815087,0.9994278594649331
1079225,8.09,36,532,70798,Salaried,0.86,1877380,3,0,Yes,8.022949805550063,0.9996722559545063
920045,10.75,72,656,150370,Salaried,0.41,1425036,3,0,No,3.643728946376715,0.9745119966881874
272866,15.1,72,265,85204,Salaried,0.86,1147547,2,3,Yes,7.496417335649344,0.9994452384915603
1185248,14.35,36,417,101207,Self-Employed,0.44,986410,1,0,Yes,7.023504676883351,0.9991100942314286
1696711,7.85,84,250,115356,Self-Employed,0.94,38744,3,2,Yes,11.534376243975172,0.9999902123192728
1443470,15.79,24,332,75652,Self-Employed,0.78,378226,1,1,Yes,10.500284997973175,0.9999724721551675
1833570,8.69,24,617,180556,Salaried,0.19,319586,0,0,No,4.728372911082064,0.9912366313934088
78251,8.69,24,222,144572,Salaried,0.66,1964078,3,1,Yes,6.982211248835645,0.9990726125018397
1726345,12.44,72,788,35922,Salaried,0.48,610278,2,1,Yes,14.992779466622125,0.9999996918810029
1473286,13.12,48,201,180100,Salaried,0.46,1956678,3,1,Yes,9.034779937071997,0.9998808228029287
1648809,12.96,24,306,166388,Self-Employed,0.76,369061,3,1,Yes,8.636826766353343,0.9998225823853669
1975860,7.1,36,522,91996,Unemployed,0.45,234975,0,3,Yes,10.511635216023883,0.9999727828272714
1130793,16.53,48,567,163040,Contractual,0.95,527938,3,1,Yes,4.913203508341512,0.9927047041669569
1106884,9.19,12,751,45266,Contractual,0.18,569405,2,0,Yes,8.032030228722071,0.999675217575824
1366669,7.55,72,588,170072,Salaried,0.83,1926252,2,1,Yes,5.533581134264704,0.9960637435940183
233062,16.66,60,342,160083,Salaried,0.99,789622,3,1,Yes,5.524431344989788,0.9960277061269788
444366,17.47,48,383,17866,Self-Employed,0.84,48113,1,2,Yes,12.011814489346616,0.9999939279881201
794840,16.35,84,690,127669,Contractual,0.65,139861,1,1,No,2.965236098818037,0.950978668837393
150235,15.71,36,890,20898,Salaried,1.15,1080701,2,1,No,1.7075229687051392,0.8465147258073423
1173316,13.86,84,353,33395,Salaried,0.43,1278343,1,3,Yes,15.927344362928583,0.9999998789841713
428496,12.61,48,825,185091,Salaried,0.12,392144,0,0,No,-0.058316582113663085,0.48542498482562596
1951625,7.04,48,514,19006,Self-Employed,0.58,934963,2,0,Yes,34.210736890104876,0.9999999999999987
800201,10.9,24,526,180465,Salaried,0.14,690778,4,0,Yes,4.517898567589283,0.9892058546853334
853328,10.47,72,427,25956,Salaried,1.15,1946912,2,0,Yes,14.080283171521035,0.9999992326201668
1093233,9.12,36,776,196114,Salaried,0.33,178157,0,1,No,2.1843431269567706,0.8988346811808041
227247,14.68,24,703,152150,Salaried,0.97,1591632,1,2,No,2.0827383064957825,0.8892140780789353
1761741,11.95,12,234,175703,Contractual,0.95,1753897,5,1,Yes,9.952210354025448,0.9999523800122975
579525,6.97,48,428,110676,Salaried,0.34,343243,4,1,Yes,6.546035689761105,0.9985662622825155
1082751,8.64,48,494,136724,Self-Employed,0.78,253807,4,1,Yes,6.727773821713818,0.9988042363987529
1118632,14.2,60,685,77901,Self-Employed,0.15,1731821,4,3,Yes,6.834565153207276,0.998925221311634
226615,6.91,72,551,122227,Contractual,0.63,611709,3,0,Yes,3.822381741895544,0.9785926624605461
237628,16.21,12,517,132192,Salaried,0.12,1765018,2,2,Yes,3.7664458968772694,0.9773889487281482
688836,11.94,60,873,187646,Unemployed,1.11,1841903,1,0,No,0.5202800699188896,0.6272132536948655
423632,11.77,24,501,46417,Salaried,1.17,1229959,1,0,Yes,5.915163521267352,0.9973090422454616
1232991,13.11,72,316,103020,Unemployed,0.34,744854,1,1,Yes,8.574038730343622,0.9998110876978714
456716,15.9,60,621,98639,Contractual,0.33,1246715,0,1,No,2.886053011486329,0.9471526653765774
496438,10.17,48,649,109881,Salaried,0.93,71017,1,3,Yes,4.289888101673629,0.9864788679005881
1652239,14.14,60,693,185526,Salaried,0.38,1858940,4,0,Yes,4.015376831279713,0.9822833829981188
715022,12.79,36,624,147659,Salaried,1.08,545648,0,1,No,3.4788827219020404,0.9700809094113174
591252,9.2,36,711,136688,Salaried,0.73,1889855,1,1,No,2.8130010144757893,0.9433743444258417
1736293,16.54,60,479,130584,Salaried,0.49,502394,3,0,Yes,7.116577252955953,0.9991891183646658
302764,15.57,36,381,101567,Salaried,1.02,1663229,1,1,Yes,5.294778653499661,0.9950073269514876
764998,13.9,36,773,90886,Salaried,0.64,1658332,2,1,No,3.1928014509018623,0.9605624826058525
1565458,16.21,36,767,164888,Salaried,1.1,257137,1,1,No,3.3673872770203612,0.9666696131675694
790427,16.41,60,724,44432,Salaried,1.12,1349651,2,1,Yes,6.4773765754411246,0.9984645215212508
562153,14.5,36,378,194689,Salaried,0.28,1104399,3,0,Yes,5.089898965358426,0.9938790546199275
117215,16.04,24,882,87373,Salaried,0.1,824464,1,2,No,-0.21420251870333695,0.4466531892398423
1954050,14.37,60,518,180289,Salaried,1.18,771279,5,0,Yes,6.846029488765261,0.9989374595572277
194356,14.16,60,239,35884,Salaried,1.1,1785362,5,1,Yes,8.39486902240553,0.9997740269968566
253861,13.42,24,644,20454,Salaried,0.16,1067383,1,1,No,5.329060623838859,0.995174773149654
1052168,15.03,24,507,89960,Contractual,1.02,1977847,0,1,Yes,6.49428612716763,0.9984902286136826
405612,7.9,24,813,117421,Salaried,0.6,663431,1,0,No,1.1879685206791517,0.766377538906035
1553181,16.57,36,653,58618,Salaried,0.38,577701,3,0,Yes,9.290163561818327,0.9999076805659485
59435,16.46,36,465,62111,Salaried,1.07,681509,1,0,Yes,3.393408086597651,0.9674978853737002
497556,6.35,60,321,185685,Self-Employed,0.32,1588404,0,2,Yes,6.492704405310068,0.9984878422996266
1798014,15.91,48,350,135592,Contractual,1.14,1805148,3,3,Yes,9.90830844494267,0.9999502429404159
915264,7.55,48,738,74993,Contractual,0.33,1118824,2,1,No,5.0842310637881765,0.9938444773593376
1674157,10.02,36,594,143652,Self-Employed,0.78,252515,0,0,Yes,5.533276418010191,0.9960625486934076
128781,14.92,60,518,154920,Salaried,0.35,1795673,0,0,Yes,2.466048928479215,0.921727184705684
241475,7.93,36,794,93672,Salaried,0.7,1159070,1,1,No,1.5525301050473996,0.8252788572553115
210196,15.82,84,529,81125,Salaried,0.85,773931,2,1,Yes,3.8089708269131997,0.978309905753779
276507,15.99,48,319,132509,Contractual,0.31,609723,1,1,Yes,5.327511063399467,0.9951673265348217
356063,12.09,24,852,76602,Self-Employed,0.67,544075,0,0,No,0.6349662019268427,0.653614678969947
814121,6.08,48,308,57222,Self-Employed,0.62,283126,3,0,Yes,10.029557093425604,0.9999559242657243
826665,9.44,36,407,64223,Salaried,0.18,250768,0,1,Yes,7.976870477347161,0.9996568056765582
1789183,13.4,48,702,80333,Self-Employed,1.0,546894,2,1,Yes,8.244957323474372,0.9997374896027993
1219748,17.77,12,895,198804,Salaried,0.47,1831496,1,0,No,0.2977956278545704,0.5739035514932213
1455478,13.58,24,782,137650,Salaried,0.73,1976230,1,1,No,3.6124611938491342,0.9737237255408833
534963,9.12,72,418,64420,Salaried,0.67,772783,3,2,Yes,7.719289972058367,0.9995560213353651
1554544,13.61,24,713,90504,Salaried,0.66,1282443,2,0,No,6.052790108724477,0.9976542231233027
1417293,12.48,60,403,17462,Salaried,0.22,112223,3,1,Yes,28.867324246936203,0.9999999999997096
1157677,15.36,36,320,24460,Contractual,0.57,1619800,3,2,Yes,19.846818479149633,0.9999999975976501
1594548,7.28,48,400,114319,Salaried,0.6,1666150,5,0,Yes,9.317803106511896,0.9999101970662599
338790,15.13,48,372,155347,Salaried,0.91,926097,2,2,Yes,5.737424553848267,0.9967872963228971
940617,12.5,48,780,159341,Salaried,1.02,1983438,0,2,No,2.637284312679516,0.9332229274828512
597337,17.56,36,651,144593,Salaried,0.7,999647,1,1,No,2.6460150445272825,0.933764954732777
1833541,10.1,24,859,137672,Self-Employed,0.2,1610245,1,0,No,3.3437884730857883,0.9659008414755724
1458836,13.59,12,625,87920,Self-Employed,0.36,383609,2,1,Yes,7.0393298453139215,0.9991240540546246
1982387,17.18,36,487,37553,Self-Employed,0.28,1007851,3,1,Yes,19.14704677833107,0.9999999951633658
1691249,7.23,48,261,170438,Contractual,0.24,1863082,4,0,Yes,9.16038719651721,0.9998948888622886
700419,17.25,72,238,59036,Self-Employed,0.5,413811,0,3,Yes,9.641780777830476,0.9999350469419618
483374,14.25,72,807,163441,Salaried,0.35,568482,1,0,No,0.4697449385405131,0.6153233849880118
770777,6.81,60,557,157867,Self-Employed,0.34,1753313,2,0,Yes,4.363233604869922,0.9874230600434006
1646153,9.61,60,712,85021,Salaried,0.16,288997,2,0,Yes,6.851683386065403,0.9989434437715047
1470946,14.5,48,470,122205,Salaried,0.12,1384439,3,2,Yes,7.650679309357227,0.9995245053451209
937225,6.81,36,364,176215,Salaried,0.21,151733,1,2,Yes,6.972093451181795,0.9990631905888528
321967,12.99,72,894,175497,Self-Employed,0.29,1572088,1,2,No,0.14388034838202368,0.5359081622261381
241232,10.15,48,453,103209,Self-Employed,0.57,705853,2,0,Yes,4.453361329922778,0.9884945390463912
1402695,13.45,48,565,90139,Salaried,0.66,643012,0,0,Yes,6.6616065206699275,0.998722544146162
59540,6.55,24,236,20368,Self-Employed,0.25,1286353,3,4,Yes,8.771130531552762,0.9998448759855308
1639228,16.46,36,420,150693,Contractual,0.57,167567,3,1,Yes,7.419712521484078,0.9994010375582351
1496403,17.68,36,613,73829,Salaried,0.48,1062279,3,2,Yes,8.56921631517877,0.9998101746574938
601951,17.63,72,367,144036,Salaried,0.3,970584,3,2,Yes,6.134584478880281,0.9978380588070633
1150567,15.0,48,453,29719,Self-Employed,0.11,948319,2,3,Yes,15.978458763753828,0.9999998850143937
238751,7.56,36,258,44227,Salaried,0.61,947069,5,0,Yes,8.153492617631763,0.9997123540875543
1464902,15.1,84,350,124430,Self-Employed,0.85,903923,3,1,Yes,8.613536794449356,0.9998184025998657
1784913,6.3,24,748,153638,Salaried,0.35,1107029,1,1,No,4.7202959554276935,0.991166191234532
668992,6.27,36,458,27306,Salaried,0.24,1661342,4,2,Yes,12.443445067018239,0.9999960565280238
99115,9.88,12,367,68822,Self-Employed,1.08,1550314,2,0,Yes,5.27071601135296,0.9948863547658304
1451727,11.86,60,306,39042,Self-Employed,0.4,819593,2,1,Yes,16.566784232365144,0.9999999361535145
793583,15.24,72,436,161158,Self-Employed,0.35,1235639,0,0,Yes,4.487276337507291,0.9888739353845872
1290538,14.2,36,463,163459,Contractual,1.04,376440,1,1,Yes,6.0712202489105325,0.9976969615058003
771747,11.35,72,382,173114,Self-Employed,1.0,238411,2,1,Yes,6.271574964089176,0.9981143118010602
1247719,9.28,36,719,104424,Self-Employed,0.59,1451508,1,0,No,4.5572420516356384,0.9896179648514488
1813211,17.97,72,262,197690,Salaried,0.64,1024603,3,1,Yes,8.390097450553897,0.9997729464192785
586226,11.11,60,335,164395,Salaried,0.34,819781,5,0,Yes,6.4299546772509295,0.9983900721303468
1002699,11.42,60,345,33019,Salaried,0.19,571386,2,1,Yes,14.08453352110401,0.9999992358748752
403824,7.96,12,561,90426,Self-Employed,0.73,1419155,2,1,Yes,4.658405237431713,0.9906074845977109
1102576,15.54,84,475,55863,Salaried,0.21,1966212,2,0,Yes,8.860142795768217,0.9998580853475993
775948,14.32,60,465,126023,Salaried,0.59,1100566,1,0,Yes,4.939824725116314,0.9928949899006897
937474,8.65,36,669,156355,Salaried,1.13,1379641,1,1,No,3.9399079924957094,0.9809210808484017
1454330,6.99,60,266,164351,Self-Employed,1.15,691898,3,1,Yes,9.372178097486477,0.9999149493121697
301492,14.17,36,505,61999,Contractual,0.36,624860,4,1,Yes,5.072022454663247,0.9937693374826573
1988699,13.85,72,806,77780,Salaried,0.79,1016783,2,1,Yes,8.072310319705151,0.999688035866193
1598098,9.28,24,495,37908,Contractual,0.62,1809845,4,0,Yes,16.471849319404875,0.9999999297952167
541072,17.41,60,426,141278,Salaried,1.06,1317933,2,0,Yes,4.762118378893624,0.9915249568932574
1136880,7.81,48,510,128002,Salaried,0.4,1173269,3,0,Yes,6.173687533528122,0.9979207934089942
554999,11.19,12,666,196297,Contractual,0.1,175295,2,0,No,2.1957029781402673,0.8998629726985495
381593,17.32,24,435,184024,Salaried,0.28,1926663,3,1,Yes,4.440748025619847,0.9883501994210355
657274,11.04,12,678,115706,Unemployed,0.48,785786,2,2,No,3.8961657303856327,0.9800849930596874
201836,13.66,36,270,183735,Salaried,0.45,330515,3,1,Yes,6.171221732386318,0.997915670872193
158940,10.77,36,547,137019,Salaried,0.97,1116850,0,1,Yes,3.2684955334661616,0.9633320658856565
1053531,9.29,48,342,124708,Contractual,0.85,1942861,2,0,Yes,7.580228079460286,0.9994898156331857
874926,17.81,36,676,194001,Salaried,0.43,266278,2,0,No,2.180804709769537,0.8985124753570065
1364093,10.91,36,246,24343,Unemployed,0.6,1926436,3,1,Yes,23.181739959468153,0.9999999999144347
717521,16.73,60,469,91173,Unemployed,0.21,563889,2,2,Yes,6.060798750726641,0.9976728910402132
1720396,8.76,12,511,115260,Salaried,1.09,1908897,0,0,Yes,7.573865694950546,0.999486560967954
929090,8.56,72,792,185863,Salaried,1.13,277834,1,1,No,2.4183034959441456,0.9182124302205606
435777,6.37,72,203,175206,Salaried,1.18,1312629,4,0,Yes,7.957334606120795,0.9996500375272154
1723250,13.82,48,668,193173,Salaried,1.06,1401959,2,2,No,4.968561377625237,0.9930948685804616
601638,10.42,48,450,84443,Salaried,0.29,1390752,2,0,Yes,5.78510138594476,0.9969364155900299
1715872,16.37,72,410,72530,Salaried,0.15,536350,1,1,Yes,10.7930565513121,0.9999794587827486
1979305,11.68,24,779,192871,Salaried,0.74,337530,2,1,No,3.9113643454260445,0.9803794911869625
599639,17.62,12,441,150899,Salaried,1.1,1797173,1,3,Yes,5.653799815329017,0.9965080601499735
662956,8.23,24,346,111143,Unemployed,0.3,1738667,2,0,Yes,6.663634289458925,0.9987251286076332
688873,16.42,60,874,159771,Self-Employed,0.11,1184801,1,1,No,0.32915484662423083,0.5815537238082952
1436073,15.32,12,665,129527,Self-Employed,0.99,1190129,2,0,No,4.695449895903299,0.9909459686201578
1306445,15.25,48,368,151385,Salaried,0.18,1147846,1,1,Yes,6.810151704814436,0.9988986885952249
115953,16.14,84,464,159670,Self-Employed,0.56,1901433,3,0,Yes,3.556861213753366,0.9722630574874047
1942466,15.13,72,595,126362,Salaried,0.85,718960,1,0,Yes,6.4408363141872815,0.9984074680621465
550328,13.51,48,502,43807,Self-Employed,0.36,609269,2,2,Yes,7.466934215231965,0.9994286483738042
1905366,7.57,12,360,191298,Unemployed,0.19,628758,1,0,Yes,7.533226134094449,0.9994652766247982
53267,6.39,60,613,74550,Salaried,0.95,1732141,0,0,No,2.431854124748491,0.9192243104139018
132745,17.05,48,460,18558,Self-Employed,0.79,88887,1,1,Yes,5.541060620756547,0.9960929603434441
1974596,13.4,24,630,65113,Self-Employed,1.19,1392262,2,1,Yes,11.457037324855762,0.9999894253179492
874945,15.56,12,827,67999,Contractual,0.48,835544,0,1,No,3.38544157021917,0.9672464373276196
207164,11.78,72,637,182415,Self-Employed,0.17,142012,2,1,No,2.3570355782145107,0.9134918305061167
585626,7.41,48,603,73219,Salaried,0.91,1894018,2,0,No,5.015983740559144,0.9934125763613091
181484,7.5,60,802,181258,Salaried,0.67,1780730,0,2,No,1.2233740524556158,0.7726567748681499
581831,14.23,72,637,183038,Salaried,0.33,286629,1,2,No,3.029789958005077,0.9539019376600824
942323,11.16,48,849,179841,Self-Employed,0.96,613587,2,0,No,1.435926868734048,0.8078231111519659
1159268,8.41,48,574,68218,Salaried,0.32,517537,0,1,Yes,7.68524048882504,0.9995406508416524
1318732,11.9,36,303,34229,Contractual,0.39,1940592,4,0,Yes,16.99235723119772,0.9999999582830066
1322568,6.77,36,585,90209,Salaried,0.2,394283,4,1,Yes,7.764179396364738,0.9995755023058651
566771,12.98,36,618,42877,Salaried,0.54,807039,1,0,No,5.619892957374194,0.996388064251437
880857,9.23,60,888,112137,Salaried,0.56,240491,2,2,No,2.6313891534462313,0.9328546139922926
613044,15.57,48,637,53084,Self-Employed,0.67,1634461,3,2,No,5.965069361766257,0.9974397053758389
593176,9.72,72,534,96780,Salaried,0.88,257808,4,2,Yes,6.140735275883446,0.9978512871714212
741095,11.46,36,481,162878,Salaried,1.1,1909562,3,2,Yes,5.940000184186936,0.9973748802255833
883727,6.14,48,789,52034,Salaried,0.25,1816418,1,2,Yes,6.293426925984292,0.9981549956328406
1084978,6.87,48,227,186389,Salaried,0.16,1850195,3,1,Yes,8.46781228237718,0.9997899200497863
1212928,10.71,48,808,70468,Salaried,0.12,758271,1,0,No,4.93923956973378,0.9928908607142918
919474,11.76,60,689,165166,Self-Employed,0.26,790417,1,0,No,2.604090696632479,0.9311243863647504
135999,13.2,24,594,25589,Salaried,0.82,1746988,1,0,Yes,3.582423385048263,0.9729441487466756
1116531,9.5,48,508,72221,Salaried,0.9,150635,3,0,Yes,8.226309822166222,0.9997325498350143
1922849,14.34,24,650,16657,Self-Employed,0.97,702682,0,3,Yes,37.024368193552256,1.0
120640,16.32,36,651,113300,Unemployed,0.37,1020346,3,2,No,2.497435127978817,0.9239618171967549
246582,15.36,36,486,132229,Self-Employed,0.44,716605,0,0,Yes,3.0954430873711516,0.956704385037526
1842662,6.48,48,744,54531,Salaried,0.63,1886522,2,2,Yes,12.109327391758818,0.9999944921317637
450573,11.77,84,869,67227,Contractual,0.17,1329328,0,1,No,1.3078454118137057,0.7871523919659542
1524271,7.26,48,662,18164,Unemployed,0.77,1022179,0,0,Yes,26.75814314027747,0.9999999999976061
111476,8.9,60,422,108078,Self-Employed,1.18,984766,0,1,Yes,4.7197654101667315,0.9911615446901643
1405531,17.84,48,487,56247,Salaried,0.5,1009622,1,0,Yes,10.039898483474673,0.9999563777015813
1265856,7.71,48,501,165673,Salaried,0.93,1906335,1,3,Yes,6.9117069377629425,0.9990049350018515
725510,11.99,12,378,65599,Self-Employed,0.65,712585,3,0,Yes,7.898765009121075,0.9996289360513684
1694044,13.42,36,848,150624,Salaried,0.24,1515786,1,1,No,2.971718610579987,0.9512799901677254
748646,14.43,36,634,155489,Salaried,0.74,252773,0,1,No,3.0979352976737906,0.9568074977247958
687144,12.72,36,295,83207,Self-Employed,0.43,279365,3,4,Yes,9.33947425096446,0.9999121220934775
1953458,6.12,12,829,87055,Self-Employed,0.14,834938,2,2,Yes,7.687806329332032,0.9995418274082333
464568,9.92,24,362,117266,Salaried,0.8,807400,1,2,Yes,6.5618312781766805,0.9985886993819536
1284717,12.21,36,811,93270,Self-Employed,1.04,389821,1,1,No,4.520751527822451,0.9892362750661783
948320,7.05,84,284,126426,Salaried,0.48,213678,3,2,Yes,8.914796616202365,0.9998656323680871
684736,10.21,36,357,149794,Salaried,0.53,1469729,3,0,Yes,6.262521994650431,0.9980971958481386
1637261,6.4,36,504,85442,Self-Employed,1.08,1504227,1,0,Yes,9.307341791312625,0.9999092527640077
1276607,6.94,24,513,110632,Salaried,0.99,180580,2,1,Yes,7.449432701810206,0.9994185667048057
1018021,10.76,48,341,186103,Salaried,0.89,1834640,3,3,Yes,7.990393928810032,0.9996614140461342
1217756,7.59,36,290,36438,Unemployed,0.37,1568487,2,3,Yes,16.741483863000163,0.9999999463875178
116234,12.81,24,872,73819,Salaried,1.1,172903,1,2,No,0.6248743209742749,0.6513263234589499
1662818,14.27,48,387,58856,Salaried,0.27,1484725,2,1,Yes,12.824526550677358,0.9999973061232869
228352,15.61,12,506,179648,Unemployed,0.79,440523,1,1,Yes,3.4364990499940626,0.968825952729251
1178035,8.4,12,428,56938,Self-Employed,0.13,1752276,2,0,Yes,10.178935614176824,0.9999620398478114
459995,8.01,24,215,195100,Self-Employed,0.81,102951,4,0,Yes,7.513821886212198,0.9994548051093907
245004,7.25,12,420,74807,Contractual,0.4,894738,1,0,Yes,5.038377747626114,0.9935575158402529
516152,13.64,24,439,64877,Salaried,0.59,305745,0,3,Yes,6.796089810975642,0.9988831100929904
1823832,14.48,36,337,58461,Self-Employed,0.48,1779892,1,2,Yes,14.474557431450027,0.9999994826560735
1157739,6.38,60,407,108474,Salaried,0.29,72178,4,2,Yes,8.816222265243287,0.999851714421918
1574429,17.23,48,320,186541,Self-Employed,0.78,216383,2,2,Yes,7.908203591525008,0.9996324206111237
101934,6.62,48,541,98136,Salaried,1.07,1208402,0,0,Yes,3.277943751528491,0.9636643519325628
1818831,12.5,36,754,35435,Self-Employed,1.15,960814,1,0,Yes,15.976930765250927,0.9999998848385615
475523,14.51,72,602,160263,Salaried,0.31,69893,0,0,No,2.284975786675652,0.9076250727951326
890530,16.45,36,664,99726,Salaried,0.89,348943,3,1,No,4.524096935603554,0.9892718382845215
1552713,14.57,12,894,173458,Self-Employed,0.83,513223,1,0,No,1.5632897550607827,0.8268249047187353
55486,15.62,48,368,177793,Self-Employed,0.48,1883375,2,1,Yes,4.60395794172624,0.9900871192553713
1237983,10.07,24,428,69786,Self-Employed,0.12,1323921,2,0,Yes,9.150744604935088,0.9998938705242651
923332,15.78,36,362,28704,Salaried,0.86,920243,3,0,Yes,14.159209030100333,0.9999992908577808
1748884,6.96,48,439,71635,Salaried,1.14,1323951,2,1,Yes,12.110146018007956,0.9999944966387795
1089458,16.74,72,743,148195,Self-Employed,0.8,1305258,1,0,No,2.400454974864199,0.916861991034968
1725659,12.57,36,356,105710,Self-Employed,0.58,238886,4,0,Yes,9.821838946173493,0.9999457492205781
270184,15.81,60,611,77993,Self-Employed,0.68,435711,2,2,No,3.5837624979164797,0.9729793770128434
716490,11.43,84,834,127752,Contractual,0.32,1462960,2,1,No,1.8180333458575988,0.8603299767605561
1448228,13.72,24,576,171488,Self-Employed,0.93,425840,1,1,Yes,5.102187379486223,0.9939533590463538
1859891,12.32,36,276,147886,Salaried,0.92,1190283,4,2,Yes,10.454288853125608,0.9999711764465546
1741188,14.78,36,489,93537,Self-Employed,0.26,1582828,1,3,Yes,9.466822893614292,0.9999226291348493
372710,6.98,36,248,65258,Contractual,1.07,421001,3,0,Yes,8.179732456812447,0.9997198016168606
247775,6.72,36,452,162580,Self-Employed,0.4,1798982,2,1,Yes,4.8372056833558865,0.9921331975279011
339336,8.97,72,390,100166,Self-Employed,1.18,738157,1,4,Yes,7.140820907293893,0.9992085253408055
837494,7.91,60,843,128710,Self-Employed,0.52,1788726,1,2,No,2.570882125190998,0.9289639293423452
1706940,16.46,48,866,50699,Salaried,0.3,1780864,0,1,Yes,9.088769239366982,0.9998870857819637
1188356,8.63,36,688,61335,Salaried,0.49,12336,1,2,Yes,7.909286255808266,0.9996328182147992
1251193,17.71,60,847,61806,Salaried,0.58,863907,1,2,No,5.859329466394849,0.9971549611616297
595977,10.04,84,476,92853,Unemployed,0.18,1469204,1,0,Yes,5.100883396336145,0.9939455169544599
1896182,8.19,60,426,50739,Self-Employed,0.74,1130788,3,1,Yes,16.064887689942648,0.9999998945351163
1449181,15.48,12,377,49785,Salaried,0.76,861811,2,3,Yes,14.076636336245858,0.9999992298165522
962606,13.9,48,274,178052,Contractual,0.91,1094167,3,1,Yes,7.587562517317039,0.9994935419715932
